[H]C([H])(C(=O)O)N(C([H])([H])C([H])([H])N([H])(C([H])([H])C(=O)O)C([H])([H])C(=O)O)C([H])([H])C([H])([H])N([H])(C([H])([H])C(=O)O)C([H])([H])C(=O)O,"This molecule contains amine, carboxylic acid, ketone, and alkane functional groups, in which carboxylic acid may be the most influential for failing clinical trials for toxicity reasons.",41,219
[H]N([H])C([H])([H])C([H])([H])N([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])([H])[H],"This molecule contains amine, amide, and alkane functional groups, in which amine may be the most influential for failing clinical trials for toxicity reasons.",32,182
[H]OC([H])([H])C(=O)N(C1=C(I)C(C(=O)N([H])C([H])([H])C([H])(O[H])C([H])([H])O[H])=C(I)C(C(=O)N([H])C([H])([H])C([H])(O[H])C([H])([H])O[H])=C1I)C([H])([H])C([H])([H])O[H],"This molecule contains alcohol, amide, carboxylic acid, and iodine functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",37,228
[H]SC([H])([H])C([H])([H])S(=O)(=O)O,"This molecule contains thiol, sulfone, and carboxylic acid functional groups, in which sulfone may be the most influential for failing clinical trials for toxicity reasons.",35,139
[H]SC([H])([H])C([H])([H])N([H])([H])[H],"This molecule contains amine, thiol, and alkane functional groups, in which thiol may be the most influential for failing clinical trials for toxicity reasons.",32,139
O=C(O)O,"This molecule contains carboxylic acid, ester, and carbonyl functional groups, in which carboxylic acid may be the most influential for failing clinical trials for toxicity reasons.",39,118
O=C(O)P(=O)(O)O,"This molecule contains carbonyl, carboxyl, phosphate, and hydroxyl functional groups, in which phosphate may be the most influential for failing clinical trials for toxicity reasons.",36,125
[H]N([H])C(=O)N([H])[H],"This molecule contains amine, carbonyl, and amide functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",33,131
[H]ON([H])C(=O)N([H])[H],"This molecule contains amine, carbonyl, hydroxyl, and nitrile functional groups, in which carbonyl may be the most influential for failing clinical trials for toxicity reasons.",39,131
[H]C([H])(F)OC([H])(C(F)(F)F)C(F)(F)F,"This molecule contains alcohol, ether, alkane, and alkyl halide functional groups, in which alkyl halide may be the most influential for failing clinical trials for toxicity reasons.",37,139
[H]C1=C([H])C(Cl)=C([H])C2=C(C3=C([H])C([H])=C([H])C([H])=C3[H])N(O)C([H])([H])C(=N([H])C([H])([H])[H])N=C12,"This molecule contains alkene, amine, chloro, and nitro functional groups.",18,185
[H]OC1=C([H])C([H])=C(C(C(C2=C([H])C([H])=C(O[H])C([H])=C2[H])=C([H])C([H])([H])[H])=C([H])C([H])([H])[H])C([H])=C1[H],"This molecule contains alcohol, alkene, alkyne, and benzene functional groups, in which alcohol may be the most influential for failing clinical trials for toxicity reasons.",34,191
[H]OC1=C([H])C([H])=C(C([H])(C(=O)N([H])C2([H])C(=O)N3C(C(=O)O)=C(C([H])=C([H])C([H])([H])[H])C([H])([H])SC32[H])N([H])([H])[H])C([H])=C1[H],"This molecule contains amide, carbonyl, thiol, and alkene functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",36,209
[H]C(=C1C(=O)N([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(=O)OC2([H])C([H])=C([H])C([H])([H])C([H])([H])SSC([H])([H])C([H])(C(=O)N1[H])N([H])C(=O)C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)C2([H])[H])C([H])([H])[H],"This molecule contains carbonyl, thiol, amide, and alkene functional groups, in which thiol may be the most influential for failing clinical trials for toxicity reasons.",36,270
[H]N([H])C1=NC(N([H])[H])=C(C(=O)N([H])C(N([H])[H])=N([H])[H])N=C1Cl,"This molecule contains amine, amide, imine, and chloro functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",35,159
[H]OC1([H])C([H])([H])OC2([H])C([H])(ON(=O)O)C([H])([H])OC12[H],"This molecule contains alcohol, ether, nitro, and aldehyde functional groups, in which nitro may be the most influential for failing clinical trials for toxicity reasons.",33,155
[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(OC3([H])OC([H])(C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])([H])C3([H])N([H])([H])[H])C([H])(N([H])([H])[H])C([H])([H])C2([H])N([H])([H])[H])C([H])(O[H])C([H])(N([H])([H])[H])C1([H])O[H],"This molecule contains alcohol, amine, ether, and cyclic ether functional groups, in which amine may be the most influential for failing clinical trials for toxicity reasons.",33,263
[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(OC3([H])OC([H])(C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C([H])(N([H])([H])[H])C([H])([H])C2([H])N([H])C(=O)C([H])(O[H])C([H])([H])C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])(N([H])([H])[H])C1([H])O[H],"This molecule contains alcohol, amine, carbonyl, and ether functional groups, in which carbonyl may be the most influential for failing clinical trials for toxicity reasons.",35,287
[H]OC([H])([H])C([H])([H])N1([H])C([H])([H])C([H])(O[H])C([H])(O[H])C([H])(O[H])C1([H])C([H])([H])O[H],"This molecule contains alcohol, amine, ether, and aldehyde functional groups, in which alcohol may be the most influential for failing clinical trials for toxicity reasons.",32,178
[H]OC([H])([H])C1([H])OC([H])(N2C(=O)N=C(N([H])[H])N=C2[H])C([H])([H])C1([H])O[H],"This molecule contains alcohol, amide, ether, and pyrimidine functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",34,167
[H]C1([H])C([H])([H])C([H])(C([H])([H])N([H])([H])[H])C([H])([H])C([H])([H])C1([H])C(=O)O,"This molecule contains alcohol, amine, carboxylic acid, and cycloalkane functional groups, in which carboxylic acid may be the most influential for failing clinical trials for toxicity reasons.",42,173
[H]OC([H])([H])C1([H])C(=O)N([H])C(=C([H])N([H])C(=O)N([H])[H])C(=O)N([H])C([H])(C2([H])N([H])C(N([H])[H])=N([H])C([H])(O[H])C2([H])[H])C(=O)N([H])C([H])([H])C([H])(N([H])C(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])N([H])([H])[H])N([H])([H])[H])C(=O)N([H])C([H])(C([H])([H])O[H])C(=O)N1[H],"This molecule contains amide, carbonyl, imine, and alcohol functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",35,318
[H]OC12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C(C([H])(C(=O)N1C([H])(C#N)C([H])([H])C4([H])C([H])([H])C14[H])N([H])([H])[H])(C3([H])[H])C2([H])[H],"This molecule contains amine, carbonyl, cyclohexane, and nitrile functional groups, in which amine may be the most influential for failing clinical trials for toxicity reasons.",39,221
[H]OC([H])([H])C([H])=C1OC2([H])N(C(=O)C2([H])[H])C1([H])C(=O)O,"This molecule contains aldehyde, carboxylic acid, ester, and lactam functional groups, in which lactam may be the most influential for failing clinical trials for toxicity reasons.",38,159
[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(N([H])([H])[H])C([H])([H])C([H])(N([H])([H])[H])C2([H])OC2([H])OC([H])(C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])(O[H])C2([H])N([H])([H])[H])C([H])(O[H])C1([H])OC1([H])OC([H])(C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])N([H])([H])[H],"This molecule contains alcohol, amine, ether, and cyclic ether functional groups, in which alcohol may be the most influential for failing clinical trials for toxicity reasons.",32,300
[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(OC3([H])OC([H])(C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C([H])(N([H])([H])[H])C([H])([H])C2([H])N([H])([H])[H])C([H])(O[H])C([H])(N([H])([H])[H])C1([H])O[H],"This molecule contains alcohol, amine, ether, and cyclic ether functional groups, in which cyclic ether may be the most influential for failing clinical trials for toxicity reasons.",33,257
[H]OC([H])([H])C1([H])OC([H])(OC2([H])C([H])(O[H])C([H])(N([H])([H])[H])C([H])([H])C([H])(N([H])([H])[H])C2([H])OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])N([H])([H])[H])C([H])(O[H])C1([H])OC1([H])OC([H])(C([H])([H])N([H])([H])[H])C([H])(O[H])C([H])(O[H])C1([H])N([H])([H])[H],"This molecule contains alcohol, amine, ether, and pyran functional groups, in which amine may be the most influential for failing clinical trials for toxicity reasons.",33,294
[H]OC1([H])OC([H])([H])C([H])(OC2([H])OC([H])([H])C([H])(O[H])C([H])(OS(=O)(=O)O)C2([H])OS(=O)(=O)O)C([H])(OS(=O)(=O)O)C1([H])OS(=O)(=O)O,"This molecule contains ether, hemiacetal, sulfate, and thioether functional groups, in which sulfate may be the most influential for failing clinical trials for toxicity reasons.",34,208
[H]OC1([H])C([H])([H])OC2([H])C([H])(O[H])C([H])([H])OC12[H],"This molecule contains alcohol, ether, and hemiacetal functional groups, in which alcohol may be the most influential for failing clinical trials for toxicity reasons.",30,151
[H]C1([H])OC2([H])C([H])(ON(=O)O)C([H])([H])OC2([H])C1([H])ON(=O)O,"This molecule contains alcohol, ether, nitro, and ester functional groups, in which nitro may be the most influential for failing clinical trials for toxicity reasons.",33,160
[H]N1OC([H])([H])C([H])(N([H])([H])[H])C1=O,"This molecule contains amine, carbonyl, hydroxyl, and ether functional groups, in which amine may be the most influential for failing clinical trials for toxicity reasons.",36,142
[H]N1C(=O)N([H])C2([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O)SC([H])([H])C12[H],"This molecule contains amide, carboxylic acid, thiol, and thioether functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",39,182
[H]OC([H])([H])C1([H])OC([H])(N2C([H])=NC3=C2N=C([H])N([H])C3=O)C([H])([H])C1([H])[H],"This molecule contains alcohol, amine, carbonyl, and heterocycle functional groups, in which carbonyl may be the most influential for failing clinical trials for toxicity reasons.",37,171
[H]C1=NC2=C(C(=S)N=C(N([H])[H])N2[H])N1[H],"This molecule contains amine, imine, thioamide, and pyrimidine functional groups, in which thioamide may be the most influential for failing clinical trials for toxicity reasons.",38,143
[H]C1=NC(=S)C2=C(N=C([H])N2[H])N1[H],"This molecule contains amine, imine, thioamide, and pyrimidine functional groups, in which thioamide may be the most influential for failing clinical trials for toxicity reasons.",38,140
[H]C1=C(N([H])[H])N(O)=C(N([H])[H])N=C1N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],"This molecule contains amine, imine, nitrile, and pyrimidine functional groups, in which nitrile may be the most influential for failing clinical trials for toxicity reasons.",38,175
[H]C1=NC([H])=C(C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])C(=O)N([H])[H])N([H])C(=O)C2([H])N([H])C(=O)C([H])([H])C2([H])[H])N1[H],"This molecule contains amine, carbonyl, imine, and pyrimidine functional groups, in which carbonyl may be the most influential for failing clinical trials for toxicity reasons.",38,221
[H]C1=NC([H])=C(C([H])([H])C([H])([H])N([H])([H])[H])N1[H],"This molecule contains amine, aromatic, imine, and nitrogen functional groups, in which amine may be the most influential for failing clinical trials for toxicity reasons.",33,152
[H]C1=NC(=O)N([H])C(N([H])[H])=C1F,"This molecule contains amide, azine, imine, and thiol functional groups, in which amide may be the most influential for failing clinical trials for toxicity reasons.",35,139
[H]OC1=C(C([H])([H])C2=C(O[H])C(Cl)=C([H])C(Cl)=C2Cl)C(Cl)=C(Cl)C([H])=C1Cl,"This molecule contains alcohol, alkene, alkyl chloride, and phenol functional groups, in which alkyl chloride may be the most influential for failing clinical trials for toxicity reasons.",36,160
[H]C1=C(I)C(C(=O)O)=C(I)C(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C2=C(I)C([H])=C(I)C(C(=O)O)=C2I)=C1I,"This molecule contains amine, carboxylic acid, halogen, and ketone functional groups, in which halogen may be the most influential for failing clinical trials for toxicity reasons.",38,207
[H]C1=C(I)C(C(=O)O)=C(I)C(N([H])C(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])C(=O)N([H])C2=C(I)C([H])=C(I)C(C(=O)O)=C2I)=C1I,"This molecule contains alcohol, amine, carboxylic acid, and aromatic functional groups, in which alcohol may be the most influential for failing clinical trials for toxicity reasons.",35,249
[H]C1=C(Cl)C(OC([H])([H])C#CI)=C([H])C(Cl)=C1Cl,"This molecule contains alcohol, alkyne, alkene, and halogen functional groups, in which halogen may be the most influential for failing clinical trials for toxicity reasons.",35,144
