original_cfs,true_cf,improved_cfs,feasible_cf
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6O4#[AlH]6C#FC#CCl#C(#O4[Fe]#O4#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl.[AlH3].[Tc]I,True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6O4#[AlH]6C#FC#CCl#C(#O4[Fe]#O4#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl.[AlH3].[Tc]I,False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6O4#[AlH]6C#FC#CCl#C(#O4[Fe]#O4#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl,True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6O4#[AlH]6C#FC#CCl#C(#O4[Fe]#O4#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl,False
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,True,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,True,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,False
CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC,True,CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC,False
B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],True,B#N1#CC#C2#[Ca]3[IH][Zn][Cr]45F[SeH]4O4O6#[AlH]7C#F(C#CCl#C(#O8[Fe]#O8#C1N1#S#C213)[Cu](#[Bi])[AlH][AlH2]#[Ca]5Cl)O467.[AlH3],False
