original_cfs,true_cf,improved_cfs,feasible_cf
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,True,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,False
Cl#[Hg].[CaH2].[CaH2].[H]#[Se]ClF([BiH2])[Tl]1CCF(C)Br23#C#C#[Si](#CC14#OC1#N5#O1#N5#C(#C#C#NS#C#C#B)=O4)C2(#[Al])[BiH]#3.[TlH3],True,Cl#[Hg].[CaH2].[CaH2].[H]#[Se]ClF([BiH2])[Tl]1CCF(C)Br23#C#C#[Si](#CC14#OC1#N5#O1#N5#C(#C#C#NS#C#C#B)=O4)C2(#[Al])[BiH]#3.[TlH3],False
B#C1#C#SN#C#C#C2#N3#O4#N3#C4O#C3(O2)[TlH]CC2C3#[Si]3#C4#C1#Br1(#[BiH]C31#[Al])F42C.Cl#[Hg].[CaH2].[CaH2].[H]#[Se]ClF[BiH2].[TlH3],True,B#C1#C#SN#C#C#C2#N3#O4#N3#C4O#C3(O2)[TlH]CC2C3#[Si]3#C4#C1#Br1(#[BiH]C31#[Al])F42C.Cl#[Hg].[CaH2].[CaH2].[H]#[Se]ClF[BiH2].[TlH3],False
Cl[Hg]C1H2Ca[H]SeClF[BiH2]Tl1CCF(C)Cl23C#C#C[Si](CC14OC1N5O1N5C(CCCNSCCB)O4)C2[Al]BiH3TlH3,True,Cl[Hg]C1H2Ca[H]SeClF[BiH2]Tl1CCF(C)Cl23C#C#C[Si](CC14OC1N5O1N5C(CCCNSCCB)O4)C2[Al]BiH3TlH3,False
Cl#[Hg].[CaH2].[H]#[Se]ClF([BiH2])[Tl]1CCF(C)Cl23#C#C#[Si](#CC14#OC1#N5#O1#N5#C(#C#C#NS#C#C#B)#O4)C2(#[Al])[BiH]#3.[TlH3],True,Cl#[Hg].[CaH2].[H]#[Se]ClF([BiH2])[Tl]1CCF(C)Cl23#C#C#[Si](#CC14#OC1#N5#O1#N5#C(#C#C#NS#C#C#B)#O4)C2(#[Al])[BiH]#3.[TlH3],False
CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,True,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,False
Cl[Hg]C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O.Cl[CaH2].[H]SeClF[BiH2][Tl]1CCF(C)Cl23C#C#C[Si](CC14OC1N5O1N5C(CCNSSCB)=O4)C2[Al][BiH]3[TlH3],True,Cl[Hg]C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O.Cl[CaH2].[H]SeClF[BiH2][Tl]1CCF(C)Cl23C#C#C[Si](CC14OC1N5O1N5C(CCNSSCB)=O4)C2[Al][BiH]3[TlH3],False
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,True,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,False
C1=C(C(=O)NC(=O)N1)F,True,C1=C(C(=O)NC(=O)N1)F,False
Cl[Hg]C1=CCF(C)Br23C#C#C[Si](=O)C2(Al)B3.[CaH2].[CaH2].[H]#[Se]ClF([BiH2])[Tl]1CC,True,Cl[Hg]C1=CCF(C)Br23C#C#C[Si](=O)C2(Al)B3.[CaH2].[CaH2].[H]#[Se]ClF([BiH2])[Tl]1CC,False
CCOC(=O)Nc1ccc(cc1N)NCc2ccc(cc2)F,True,CCOC(=O)Nc1ccc(cc1N)NCc2ccc(cc2)F,False
B#C1#C#S[Hg]#C#C#C2#N3#O4#N3#C4O#C3(O2)[TlH]CC2C3#[Si]3#C4#C1#Br1(#[BiH]C31#[Al])F42C.Cl#[Hg].[CaH2].[CaH2].[H]#[Se]ClF[BiH2].[TlH3],True,B#C1#C#S[Hg]#C#C#C2#N3#O4#N3#C4O#C3(O2)[TlH]CC2C3#[Si]3#C4#C1#Br1(#[BiH]C31#[Al])F42C.Cl#[Hg].[CaH2].[CaH2].[H]#[Se]ClF[BiH2].[TlH3],False
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,True,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,False
B#C#C#SN#C#C#C1#N2#O3#N2#C3O2#C3(C#[Si]4#C#C#Cl5(#[BiH]C=45#[Al])F2(C)CC[Tl]3F([BiH2])Cl[Se]#[Tc])O1.Cl#[Hg].[CaH2].[TlH3],True,B#C#C#SN#C#C#C1#N2#O3#N2#C3O2#C3(C#[Si]4#C#C#Cl5(#[BiH]C=45#[Al])F2(C)CC[Tl]3F([BiH2])Cl[Se]#[Tc])O1.Cl#[Hg].[CaH2].[TlH3],False
