original_cfs,true_cf,improved_cfs,feasible_cf
CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@H]5C[C@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@H]5C[C@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(O)=O,False
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,True,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](NC(=O)[C@@H](N)CC(C)C)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,False
CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1,True,CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1,True
CCN(CC)C(=S)SSC(=S)N(CC)CC,True,CCN(CC)C(=S)SSC(=S)N(CC)CC,True
CC1=CC=CC2=NC(=O)C(C(N[C@@H](CC)C3=CC=CC=C3)=O)=C2C=C1O,True,CC1=CC=CC2=NC(=O)C(C(N[C@@H](CC)C3=CC=CC=C3)=O)=C2C=C1O,False
CO.C#CC#C#C#C#C#C1#CC1C2#CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CC#C#C#C#C#C1#CC1C2#CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
Cn1nnnc1SCC2=C(N3[C@H](SC2)C(NC(=O)[C@H](NC(=O)C4=CNC(=CC4=O)C)c5ccc(O)cc5)C3=O)C(O)=O,True,Cn1nnnc1SCC2=C(N3[C@H](SC2)C(NC(=O)[C@H](NC(=O)C4=CNC(=CC4=O)C)c5ccc(O)cc5)C3=O)C(O)=O,False
CC1=CC=C(C=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@H](O)CN3CC[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,True,CC1=CC=C(C=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@H](O)CN3CC[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,False
COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O,True,COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O,False
CO.CCNCSC12CC1C2.OBBrC1(C)C2B1SC13N2CC1,True,CO.CCNCSC12CC1C2.OBBrC1(C)C2B1SC13N2CC1,False
CC1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)S(=O)(=O)C,True,CC1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)S(=O)(=O)C,True
CO.C#CC#C#C#S#C#C1C2CC1C2.[H]#BCBr.[Na]BrO#C1BrC2(C)B1#S#C2[Na]#[Na]1ClC(#FN)C1,True,CO.C#CC#C#C#S#C#C1C2CC1C2.[H]#BCBr.[Na]BrO#C1BrC2(C)B1#S#C2[Na]#[Na]1ClC(#FN)C1,False
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CO.C#CC#C#C#C#C#C1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CC#C#C#C#C#C1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,False
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,True,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O,False
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,True,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,False
CC1=CC=CC=C1C2=CC=CC=N2.CC(C)NCC.COC,True,CC1=CC=CC=C1C2=CC=CC=N2.CC(C)NCC.COC,True
CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,True,CC(C)(C(O)=O)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,False
CC1=C(C)C=CC2=NC=CC(=C12)CCCC3C(CNCC3)C=C,True,CC1=C(C)C=CC2=NC=CC(=C12)CCCC3C(CNCC3)C=C,True
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,True,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,False
CC1=CC=CC=C1S(=O)(=O)N,True,CC1=CC=CC=C1S(=O)(=O)N,True
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,False
CO.C#CC#N#C#C#S#C#C1C2CC1C2.[H]#BC#BrBrO#C1BrC2(C)B1#S#C2[Na]#[Na]ClC(#FN)C1,True,CO.C#CC#N#C#C#S#C#C1C2CC1C2.[H]#BC#BrBrO#C1BrC2(C)B1#S#C2[Na]#[Na]ClC(#FN)C1,False
CO.C#CC#C#C#S#C#C1C2CC1C2.[H]#BC#BrBrO#C1BrC2(C)B1#S#C2[Na]#[Na]ClC(#FN)C1,True,CO.C#CC#C#C#S#C#C1C2CC1C2.[H]#BC#BrBrO#C1BrC2(C)B1#S#C2[Na]#[Na]ClC(#FN)C1,False
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C2=O)C(O)=O,True,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C2=O)C(O)=O,False
CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,True,CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,True
CC1=C(C(=O)N(C1)C1CN(CCN1)C1CCCC1)C1=CC=CC=C1Cl,True,CC1=C(C(=O)N(C1)C1CN(CCN1)C1CCCC1)C1=CC=CC=C1Cl,True
CC(C)NCC(O)COc1cccc2[nH]ccc12,True,CC(C)NCC(O)COc1cccc2[nH]ccc12,True
CC1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,True,CC1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,True
CC[C@@H](CO)NCCN[C@@H](CC)CO,True,CC[C@@H](CO)NCCN[C@@H](CC)CO,False
CC(N)Cc1ccccc1,True,CC(N)Cc1ccccc1,True
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,True,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,True
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4,True,CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4,True
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3,True,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)[S](=O)(=O)NC(=O)NC3CCCCC3,False
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,True,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,False
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B#S#C3[Na]#[Na]2Cl1#C(#FN)#C1,False
CO.N#C#CNC#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.N#C#CNC#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1=CC2=C(C=C1)C(=CC=C2)S,True,CC1=CC2=C(C=C1)C(=CC=C2)S,True
CO.N#CC#NC#CC#S#CC12#CC1C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.N#CC#NC#CC#S#CC12#CC1C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CO.C#CC#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CC#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
C1=CC=CC=C1C(=O)N=C(N)N,True,C1=CC=CC=C1C(=O)N=C(N)N,True
CO.C#CC#N#C#C#S#C#C1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CC#N#C#C#S#C#C1C2CC1C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CO.C#CC#C#C#S#C#C1CC1C2CC2.[H]#BC#BrBrO#C1BrC1B1#S#C1ClC1C1,True,CO.C#CC#C#C#S#C#C1CC1C2CC2.[H]#BC#BrBrO#C1BrC1B1#S#C1ClC1C1,False
CC1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1,True,CC1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1C1=CC=CC=C1N1C(=NC(=S)C1)C1=CC=CC=C1,False
CCC(C(=O)NC\\C=C\\C=C(/C)C(OC)C(C)C1OC(\\C=C\\C=C\\C=C(/C)C(=O)C2=C(O)N(C)C=CC2=O)C(O)C1O)C3(O)OC(\\C=C\\C=C\\C)C(C)(C)C(OC4OC(C)C(OC5OC(C)C(OC)C(O)C5OC)C(OC)C4O)C3O,True,CCC(C(=O)NC\\C=C\\C=C(/C)C(OC)C(C)C1OC(\\C=C\\C=C\\C=C(/C)C(=O)C2=C(O)N(C)C=CC2=O)C(O)C1O)C3(O)OC(\\C=C\\C=C\\C)C(C)(C)C(OC4OC(C)C(OC5OC(C)C(OC)C(O)C5OC)C(OC)C4O)C3O,False
CC1=CC=CC=C1C(C(=O)NCCC(=O)O)N,True,CC1=CC=CC=C1C(C(=O)NCCC(=O)O)N,False
CC1=CC2=C(C=C1)C[C@@H]3[C@@H]2CCN(C3)C(=O)C4=CC=CC=C4,True,CC1=CC2=C(C=C1)C[C@@H]3[C@@H]2CCN(C3)C(=O)C4=CC=CC=C4,True
CC1=CC=CC=C1C1=CC2=C(C=C1)C(=O)C(=CN2)C1=CC=CC=C1,True,CC1=CC=CC=C1C1=CC2=C(C=C1)C(=O)C(=CN2)C1=CC=CC=C1,True
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CO.N#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.N#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1=CC=CC=C1N=C1N=CN=C1N,True,CC1=CC=CC=C1N=C1N=CN=C1N,False
CC1=CC=CC=C1C1=CC=CC=C1S1CCN(C2=CC=CC=C2)C1,True,CC1=CC=CC=C1C1=CC=CC=C1S1CCN(C2=CC=CC=C2)C1,True
CO.CN1C(=O)C2C(C1=O)N(C(=O)N2C)C3=CC=CC=C3,True,CO.CN1C(=O)C2C(C1=O)N(C(=O)N2C)C3=CC=CC=C3,True
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,True,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,True
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BC#Br(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1=CC=CC=C1C2=NC(C(C2)=O)=O,True,CC1=CC=CC=C1C2=NC(C(C2)=O)=O,True
CC1=CC(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O.CC4=CC=C(C=C4)Cl,True,CC1=CC(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O.CC4=CC=C(C=C4)Cl,False
CC1=CC=CC=C1C#N,True,CC1=CC=CC=C1C#N,True
CC1=CC2C(C1)C3(BrC2(BrC13(C)B1S(=O)(=O)CCS)Br)ClC1(C(F)F)C1,True,CC1=CC2C(C1)C3(BrC2(BrC13(C)B1S(=O)(=O)CCS)Br)ClC1(C(F)F)C1,False
CC1=CC(=O)C[C@H]2[C@@H]3[C@H]4[C@H](C[C@H]5[C@@H]4[C@H](C[C@H](O5)C)OC(=O)C)C[C@H]3[C@@H](C[C@H]2C1(C)C)C,True,CC1=CC(=O)C[C@H]2[C@@H]3[C@H]4[C@H](C[C@H]5[C@@H]4[C@H](C[C@H](O5)C)OC(=O)C)C[C@H]3[C@@H](C[C@H]2C1(C)C)C,False
CC1=CC2=C(C=C1)C(=O)OC2C1CC2CC1C2N,True,CC1=CC2=C(C=C1)C(=O)OC2C1CC2CC1C2N,True
CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.I#C#CN#C#C#S#C#C12#CC1#C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1=CC(=O)N(C2=CC=CC=C2)C3=CC=CC=C3C4=CC=CC=C14,True,CC1=CC(=O)N(C2=CC=CC=C2)C3=CC=CC=C3C4=CC=CC=C14,True
CO.N#C#CNC#C#C#S#C#C1C#CC1C2,True,CO.N#C#CNC#C#C#S#C#C1C#CC1C2,False
CC1=C2C(C(=O)N(C)C(=O)N(C)C(=O)N[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3Oc3c4Oc5ccc(C[C@H]6NC(=O)[C@H](N)c7ccc(O)c(Oc8cc(O)cc(c8)[C@H](NC6=O)C(=O)N[C@H]9C(=O)N[C@H]%10C(=O)N[C@@H]([C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11NC(C)=O)c%12ccc(Oc3cc9c4)c(Cl)c%12)C(=O)N[C@@H](C(O)=O)c%13cc(O)cc(O[C@H]%14O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%14O)c%13c%15cc%10ccc%15O)c7)cc5Cl)c9ccc%10O)c4)cc3Cl)c1,True,CC1=C2C(C(=O)N(C)C(=O)N(C)C(=O)N[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3Oc3c4Oc5ccc(C[C@H]6NC(=O)[C@H](N)c7ccc(O)c(Oc8cc(O)cc(c8)[C@H](NC6=O)C(=O)N[C@H]9C(=O)N[C@H]%10C(=O)N[C@@H]([C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11NC(C)=O)c%12ccc(Oc3cc9c4)c(Cl)c%12)C(=O)N[C@@H](C(O)=O)c%13cc(O)cc(O[C@H]%14O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%14O)c%13c%15cc%10ccc%15O)c7)cc5Cl)c9ccc%10O)c4)cc3Cl)c1,False
CC1=CC=CC=C1N2C(=O)C3CCN(CC3)CCCCC4=CC=C(C=C4)F,True,CC1=CC=CC=C1N2C(=O)C3CCN(CC3)CCCCC4=CC=C(C=C4)F,False
CC1=CC2=C(C=C1)N=C1C=CC=CC=1N2[H],True,CC1=CC2=C(C=C1)N=C1C=CC=CC=1N2[H],False
CC1=CC2C3C1C4C5C3C2C5C4,True,CC1=CC2C3C1C4C5C3C2C5C4,True
CO.C#CCN#C#C#S#C#C12#CC1#C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,True,CO.C#CCN#C#C#S#C#C12#CC1#C2.[H]#BCBr(#P)[Na]BrO#C12BrC13(C)B1#S#C13[Na]#[Na]2Cl1#C(#FN)#C1,False
CC1=CC=CC2=C1N(CCCN1CCC(N3CCCCC3)(CC1)C(N)=O)C3=C(CC2)C=CC=C3,True,CC1=CC=CC2=C1N(CCCN1CCC(N3CCCCC3)(CC1)C(N)=O)C3=C(CC2)C=CC=C3,True
COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,True,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,True
CO.CNCCSC12CC1C2.[H]CBrP[Na]BrOC12BrC13(C)B1SC13[Na]2Cl1C(F)C1,True,CO.CNCCSC12CC1C2.[H]CBrP[Na]BrOC12BrC13(C)B1SC13[Na]2Cl1C(F)C1,False
CCO.CN1C=CC(=O)N=C1CSC1=CC=CC=C1,True,CCO.CN1C=CC(=O)N=C1CSC1=CC=CC=C1,True
C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],True,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],True
CC1(CCCCC1=O)c2ccccc2Cl,True,CC1(CCCCC1=O)c2ccccc2Cl,True
COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,True,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,False
CC(C[N+](C)(C)C)OC(N)=O.Cl,True,CC(C[N+](C)(C)C)OC(N)=O.Cl,True
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,True,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,False
CC1(C)SC2C(NC(=O)C(N=C)c3ccccc3)C(=O)N2C1C(O)=O,True,CC1(C)SC2C(NC(=O)C(N=C)c3ccccc3)C(=O)N2C1C(O)=O,False
CC1=C(C(=O)C2=C(O)C=C(Cl)C=C2C3C(O)C(=O)C(C)(C)O3)C(=O)C1=O.CN[C@H]1C[C@@H]2C[C@H]3C(=C(O)C4=C(O)C=CC(Cl)=C4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\\C(=C(N)/O)C1=O,True,CC1=C(C(=O)C2=C(O)C=C(Cl)C=C2C3C(O)C(=O)C(C)(C)O3)C(=O)C1=O.CN[C@H]1C[C@@H]2C[C@H]3C(=C(O)C4=C(O)C=CC(Cl)=C4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\\C(=C(N)/O)C1=O,False
CCOc1ccccc1C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,True,CCOc1ccccc1C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,False
CO.C#CC#C#C#S#C#C1C2CC1C2.[H]CBrCBrO#C1BrC1BrC1(C)C1#S#C1[Na]#[Na]ClC(#FN)C1,True,CO.C#CC#C#C#S#C#C1C2CC1C2.[H]CBrCBrO#C1BrC1BrC1(C)C1#S#C1[Na]#[Na]ClC(#FN)C1,False
CC1=CC2=C(C=C1)N=C(N2)CCN,True,CC1=CC2=C(C=C1)N=C(N2)CCN,False
CO.C#CC#N#C#C#S#C#C1C2CC1C2.[H]C#BrPBrO#C1BrC2(C)B1SC2[Na]#[Na]ClC1C(F)C1,True,CO.C#CC#N#C#C#S#C#C1C2CC1C2.[H]C#BrPBrO#C1BrC2(C)B1SC2[Na]#[Na]ClC1C(F)C1,False
CC(C)Cc1ccc(cc1)C(C)C(O)=O,True,CC(C)Cc1ccc(cc1)C(C)C(O)=O,False
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,True,C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,True
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4CCCc4c3)c5ccccc5)C(=O)N2[C@H]1C(O)=O,False
