original_cfs,true_cf,improved_cfs,feasible_cf
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1O2F.[Na+].[Na+].[Na+].[Na+].[Na+].[Cl-].[SH-].[I-],True,CCC12NCC(=O)N1O2F.[Na+].[Na+].[Na+].[Na+].[Na+].[Cl-].[SH-].[I-],False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC=CC=CC=CC=CC=COCC(O)c1ccccc1,True,CCC=CC=CC=CC=CC=COCC(O)c1ccccc1,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)1C(Cl)O1F2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]I,True,CCC12NCC(=O)1C(Cl)O1F2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]I,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,False
CCC12NCC(O1)F2.PBr,True,CCC12NCC(O1)F2.PBr,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,False
CCC12NCC(=O)N1O2.CCBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,True,CCC12NCC(=O)N1O2.CCBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,True
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1OC1O2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,True,CCC12NCC(=O)N1OC1O2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,False
CCC12NCC(=O1)F2.PBr.Cl,True,CCC12NCC(=O1)F2.PBr.Cl,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(#O1)F2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12NCC(#O1)F2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(O1)F2.PBr,True,CCC12NCC(O1)F2.PBr,False
CCC12NCC(=O)N1OC1OCC1F2,True,CCC12NCC(=O)N1OC1OCC1F2,False
CCC12NCC(=O)N1OC1O2F.Cl,True,CCC12NCC(=O)N1OC1O2F.Cl,False
CCC12NCC(O1C#Cl1O#C1#O)F2,True,CCC12NCC(O1C#Cl1O#C1#O)F2,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O1)F2.PBr.Cl,True,CCC12NCC(=O1)F2.PBr.Cl,False
CCC12NCC(=O)N1CC2F.[Na+].[Na+].[Na+].[Na+].[Na+].[SH]I,True,CCC12NCC(=O)N1CC2F.[Na+].[Na+].[Na+].[Na+].[Na+].[SH]I,True
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O1)F2.PBr.Cl,True,CCC12NCC(=O1)F2.PBr.Cl,False
CCC12NCC(=O)N1C(F)F2,True,CCC12NCC(=O)N1C(F)F2,False
CCC12NCC(#O1C#N1OC1O)F2,True,CCC12NCC(#O1C#N1OC1O)F2,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1C(Cl)O2F.PBr,True,CCC12NCC(=O)N1C(Cl)O2F.PBr,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(O1C(Cl1O)F2)PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]I,True,CCC12NCC(O1C(Cl1O)F2)PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[Na]#Cl.[Na][Na].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[Na]#Cl.[Na][Na].[SH]#I,False
CCC12NCC(O1)F2.CCBr,True,CCC12NCC(O1)F2.CCBr,False
CCC12NCC(=O)N1OC1OCC(F)N2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,True,CCC12NCC(=O)N1OC1OCC(F)N2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,False
CCC12NCC(=O)N1F2.PBr.Cl.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]I,True,CCC12NCC(=O)N1F2.PBr.Cl.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]I,False
CCC12NCC(=O)N1OCC1O2.PBr.Cl,True,CCC12NCC(=O)N1OCC1O2.PBr.Cl,False
CCC12NCC(=O1)F2.PBr,True,CCC12NCC(=O1)F2.PBr,False
CCC12NCC(=O)1C#N1OC1F2,True,CCC12NCC(=O)1C#N1OC1F2,False
CCC12NCC(=O)1C(Cl)O2F.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,True,CCC12NCC(=O)1C(Cl)O2F.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]#I,False
CCC12NCC(#O1C#N1OC1O)F2.PBr.Cl.SI,True,CCC12NCC(#O1C#N1OC1O)F2.PBr.Cl.SI,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(#O1C#N1OC1O)F2,True,CCC12NCC(#O1C#N1OC1O)F2,False
CCC12NCC(O1)F2.PBr,True,CCC12NCC(O1)F2.PBr,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1O2F.Cl,True,CCC12NCC(=O)N1O2F.Cl,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1F2.CCBr.[Na]#Cl.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,True,CCC12NCC(=O)N1F2.CCBr.[Na]#Cl.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,False
CCC12NCC(=O)N1O2F.Cl,True,CCC12NCC(=O)N1O2F.Cl,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,False
CCC12NCC(=O)N1OC1=O.F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12NCC(=O)N1OC1=O.F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1OCC1O.FCl,True,CCC12NCC(=O)N1OCC1O.FCl,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,False
CCC12NCC(=O)N1O2F.Cl,True,CCC12NCC(=O)N1O2F.Cl,False
CCC12NCC(=O)N1OC1O.F.Cl,True,CCC12NCC(=O)N1OC1O.F.Cl,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(O1C#Cl1O#C1#O)F2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]#I,True,CCC12NCC(O1C#Cl1O#C1#O)F2.PBr.[NaH].[NaH].[NaH].[Na][Na].[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(#O1C#N1OC1O)F2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12NCC(#O1C#N1OC1O)F2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)1C(N1O)F2,True,CCC12NCC(=O)1C(N1O)F2,False
CCC12NCC(=O)1C(Cl)O2F.[Na]#Cl.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I.PBr.[Na]#C#Cl1O#C1#O.[Na]#C#Cl1O#C1#O.[Na]#C#Cl1O#C1#O.[Na]#C#Cl1O#C1#O,True,CCC12NCC(=O)1C(Cl)O2F.[Na]#Cl.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I.PBr.[Na]#C#Cl1O#C1#O.[Na]#C#Cl1O#C1#O.[Na]#C#Cl1O#C1#O.[Na]#C#Cl1O#C1#O,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1F2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]I,True,CCC12NCC(=O)N1F2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1OC1O2.PBr.Cl,True,CCC12NCC(=O)N1OC1O2.PBr.Cl,False
CCC12NCC(=O)N1OC1O2F.Cl,True,CCC12NCC(=O)N1OC1O2F.Cl,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(O1)F2.CCBr.[NaH].[NaH].[NaH].[Na][Na].[SH]I,True,CCC12NCC(O1)F2.CCBr.[NaH].[NaH].[NaH].[Na][Na].[SH]I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)N1OF2.PBr.ClISc1ccccc1N,True,CCC12NCC(=O)N1OF2.PBr.ClISc1ccccc1N,False
CCC12NCC(O1C#Cl1O#C1#O)F2,True,CCC12NCC(O1C#Cl1O#C1#O)F2,False
CCC12NCC(O1)F2.PBr,True,CCC12NCC(O1)F2.PBr,False
CCC12NCC(=O)N1OC1O2.PBr.Cl,True,CCC12NCC(=O)N1OC1O2.PBr.Cl,False
CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#Cl1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[NaH].[SH]#I,False
CCC12NCC(=O)N1OC1O.F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,True,CCC12NCC(=O)N1OC1O.F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]Cl.[SH]I,False
CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12#[Na]NCC(#O1[IH]#C#N1O#C1#O)F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
CCC12NCC(=O)1OC1OCC21,True,CCC12NCC(=O)1OC1OCC21,False
CCC12NCC(=O)N1OC1=O.F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,True,CCC12NCC(=O)N1OC1=O.F[Na]2.PBr.[NaH].[NaH].[NaH].[NaH].[Na]#Cl.[SH]#I,False
