original_cfs,true_cf,improved_cfs,feasible_cf
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.P[CaH].P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.P[CaH].P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BBP.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PBr.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH]P[CaH],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BBP.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PBr.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH]P[CaH],False
B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)=[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)=[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,True,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,True
B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]PP.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]PP.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3sccc3)C2=O)C(O)=O,True,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3sccc3)C2=O)C(O)=O,False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BB([CaH])PP.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.PP.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH]P[CaH].[CaH]P[CaH],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BB([CaH])PP.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.PP.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH]P[CaH].[CaH]P[CaH],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BP[CaH].C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH]P[CaH],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BP[CaH].C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH]P[CaH],False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]PP.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]PP.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]PB#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#BPPB1[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,True,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,False
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1BP[PH]#B1#[Ca]#P.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]P.[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
C1=CC(=O)C[C@@H]2[C@H]3[C@@H]4[C@H](O)C[C@]3(C)C(=O)C[C@@]4(F)[C@@H]2C1=O,True,C1=CC(=O)C[C@@H]2[C@H]3[C@@H]4[C@H](O)C[C@]3(C)C(=O)C[C@@]4(F)[C@@H]2C1=O,True
B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BB.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.PPBP(P)[CaH].P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],True,B#[PH]#[Ca]1#B(#P)#B(#[Ca]#P)[Ca](#P)#[Ca]P1B#[Ca][Ca](#[PH]#[Ca])#[Ca]#[Na].B#[PH][Ca]1#B#[PH]PB1[Ca]#P.BB.BP.C#[H]1#O2#O3O4#CS#O35C3#C67CC68C#N85(#C)C5(C#CC#C#37O3(#C2C)#C1F3N#C1OBrO2(#[Ca])[Na]([H]P3#F6[Na]2[PH]#BB32(#[Na])#Br([Na]3#B[Na](#[Ca])[Ca]#[Ca]#3)[H]Br[H]62[Na])P1)CCl#45.P#[PH]#[Ca].P#[PH]#[PH]#P.PP.PPBP(P)[CaH].P[CaH].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2].[CaH2],False
